y, predicted
-1.654399685710235962e-03,-1.760146114975214005e-03
-1.535505222834766207e-03,-1.738638151437044144e-03
-1.301284853377153222e-03,-1.774147152900695801e-03
-1.395741173075008357e-03,-1.751672476530075073e-03
-1.430731641605074381e-03,-1.790475100278854370e-03
-1.336373462481330434e-03,-1.766120083630084991e-03
-1.350387113149097715e-03,-1.770713366568088531e-03
-1.298046877373538804e-03,-1.773906871676445007e-03
-1.545934385085976888e-03,-1.766818575561046600e-03
-1.580850761972729668e-03,-1.785035245120525360e-03
-1.528496952337983494e-03,-1.789625268429517746e-03
-1.430729334992154834e-03,-1.782613340765237808e-03
-1.601817431401941468e-03,-1.785541418939828873e-03
-1.472630119033702979e-03,-1.775235868990421295e-03
-1.315479582603351020e-03,-1.802108250558376312e-03
-1.406303594898513504e-03,-1.757925841957330704e-03
-1.542480958305510186e-03,-1.772001851350069046e-03
-1.280597362198177989e-03,-1.759863458573818207e-03
-1.109727500589869275e-03,-1.746228896081447601e-03
-1.280865711395784900e-03,-1.734775025397539139e-03
-1.448251983683040197e-03,-1.774806063622236252e-03
-1.584179706855597504e-03,-1.746416091918945312e-03
-1.504022875031463778e-03,-1.772764604538679123e-03
-1.315773491274650200e-03,-1.810796558856964111e-03
-1.361133896116380583e-03,-1.800477039068937302e-03
-1.389036467165665704e-03,-1.828299369663000107e-03
-1.681663094221106519e-03,-1.813180278986692429e-03
-1.535344594104504860e-03,-1.799465622752904892e-03
-1.612059106713655812e-03,-1.835097558796405792e-03
-1.500572373671311922e-03,-1.800735946744680405e-03
-1.598117234290126823e-03,-1.819485798478126526e-03
-1.444784739811486984e-03,-1.817218493670225143e-03
-1.469160059264023330e-03,-1.824504695832729340e-03
-1.988671561324323409e-03,-1.829013694077730179e-03
-1.566871555425793528e-03,-1.787520013749599457e-03
-1.765859700370477157e-03,-1.827936153858900070e-03
-1.469136046881766708e-03,-1.806661486625671387e-03
-1.490092365109090466e-03,-1.809900160878896713e-03
-1.245603224340575271e-03,-1.860298682004213333e-03
-1.504053308043322391e-03,-1.823736354708671570e-03
-1.552930826615813017e-03,-1.864969730377197266e-03
-1.385340098532955545e-03,-1.838141120970249176e-03
-1.535471953388097477e-03,-1.825141720473766327e-03
-1.615778716932993447e-03,-1.830886583775281906e-03
-1.193247159826868464e-03,-1.807642634958028793e-03
-1.535460966592842218e-03,-1.811436377465724945e-03
-1.455182040951329310e-03,-1.820011064410209656e-03
-1.189910803364307122e-03,-1.806379295885562897e-03
-1.507525731083355757e-03,-1.771428156644105911e-03
-2.512230143647630528e-03,-1.846191007643938065e-03
-1.567005334536562735e-03,-1.783712767064571381e-03
-1.720823851041470816e-03,-1.614755019545555115e-03
-1.490138067450418741e-03,-1.564714591950178146e-03
-1.427172998385612237e-03,-1.508328597992658615e-03
-1.455090696326277050e-03,-1.654106657952070236e-03
-1.455127243809042469e-03,-1.734198071062564850e-03
-1.556549945631389119e-03,-1.817304175347089767e-03
-1.588040912209373557e-03,-1.835112925618886948e-03
-1.444623217007338879e-03,-1.885232981294393539e-03
-1.570563582590104494e-03,-1.848077401518821716e-03
-1.693039509183677125e-03,-1.859378069639205933e-03
-1.371095962485866741e-03,-1.836119219660758972e-03
-1.364121974912824555e-03,-1.837065443396568298e-03
-1.378180232105510276e-03,-1.820378471165895462e-03
-1.458586135060042140e-03,-1.810462214052677155e-03
-1.493600515229825260e-03,-1.812372356653213501e-03
-1.500561543482903945e-03,-1.822663936764001846e-03
-1.388695614680893545e-03,-1.807703636586666107e-03
-1.479609702087122600e-03,-1.796423457562923431e-03
-1.259277969823900710e-03,-1.802933402359485626e-03
-1.553022288125206242e-03,-1.794586423784494400e-03
-1.839724699999954315e-03,-1.785293221473693848e-03
-1.497102062348250632e-03,-1.764608081430196762e-03
-1.521594402638385335e-03,-1.714447513222694397e-03
-1.486606175610679552e-03,-1.769905444234609604e-03
-1.647566827644672462e-03,-1.774675212800502777e-03
-1.479606758496185845e-03,-1.812835689634084702e-03
-1.339595862156941174e-03,-1.834131311625242233e-03
-1.455112922050100926e-03,-1.854412257671356201e-03
-1.493604267492172014e-03,-1.831631641834974289e-03
-1.479607911992742580e-03,-1.852885354310274124e-03
-1.458613219275812231e-03,-1.827304717153310776e-03
-1.493603899504672167e-03,-1.814948394894599915e-03
-1.535592377195175171e-03,-1.802103593945503235e-03
-1.500638997149202286e-03,-1.800709404051303864e-03
-1.476073036192937808e-03,-1.777387224137783051e-03
-1.490140976803837076e-03,-1.777240540832281113e-03
-1.546063283714251609e-03,-1.753663644194602966e-03
-1.483107056068821246e-03,-1.734714023768901825e-03
-1.532106410646453566e-03,-1.735956408083438873e-03
-1.500608543931997597e-03,-1.744412817060947418e-03
-1.525112100026407421e-03,-1.720669679343700409e-03
-1.469104196140413746e-03,-1.722845714539289474e-03
-1.560120624770203581e-03,-1.714092679321765900e-03
-1.532123254819136964e-03,-1.713987439870834351e-03
-1.322038011717105790e-03,-1.713561825454235077e-03
-1.469105571165236265e-03,-1.727594528347253799e-03
-1.542611697446931310e-03,-1.725265290588140488e-03
-1.490143443824767065e-03,-1.750782132148742676e-03
-1.542584625003540948e-03,-1.743711531162261963e-03
-1.479605899015232857e-03,-1.779673155397176743e-03
-1.528621778453619464e-03,-1.776709686964750290e-03
-1.504115767048494262e-03,-1.781146042048931122e-03
-1.521624647673026822e-03,-1.767370849847793579e-03
-1.455127118645771446e-03,-1.772828400135040283e-03
-1.286978340669418710e-03,-1.741266343742609024e-03
-1.574114792957418199e-03,-1.730417367070913315e-03
-1.483107056068821246e-03,-1.775806769728660583e-03
-1.308060255874176009e-03,-1.727872993797063828e-03
-1.469108222236368416e-03,-1.737616490572690964e-03
-1.476107835485544837e-03,-1.743226312100887299e-03
-1.399117587017562232e-03,-1.772522926330566406e-03
-1.493603973100108119e-03,-1.744249835610389709e-03
-1.504101331716394896e-03,-1.775501761585474014e-03
-1.476108669777719462e-03,-1.806249842047691345e-03
-1.528595929057921955e-03,-1.801921520382165909e-03
-1.546097391009340757e-03,-1.798526849597692490e-03
-1.574104581066133142e-03,-1.791809685528278351e-03
-1.497109228451139673e-03,-1.805034931749105453e-03
-1.413059223368126009e-03,-1.782720442861318588e-03
-1.276633205803198810e-03,-1.775939017534255981e-03
-1.308171930431226539e-03,-1.757859252393245697e-03
-1.479609579536348817e-03,-1.771045848727226257e-03
-1.395670755527979486e-03,-1.746132504194974899e-03
-1.717395293337746270e-03,-1.757887657731771469e-03
-1.518091873797545229e-03,-1.745841931551694870e-03
-1.490104510151143025e-03,-1.815709751099348068e-03
-1.462079411714375075e-03,-1.806965563446283340e-03
-1.486640671040079850e-03,-1.831499394029378891e-03
-1.353656878158423539e-03,-1.826661638915538788e-03
-1.451627340499062361e-03,-1.818656921386718750e-03
-1.406161493854714457e-03,-1.819198485463857651e-03
-1.462125137783331719e-03,-1.826517283916473389e-03
-1.608993273108871641e-03,-1.789982430636882782e-03
-1.455125282790441926e-03,-1.787024550139904022e-03
-1.416689045775817437e-03,-1.791866030544042587e-03
-1.483107056068821246e-03,-1.803362276405096054e-03
-1.409633822528808282e-03,-1.789419446140527725e-03
-1.479610510706884678e-03,-1.783605199307203293e-03
-1.472652458685020380e-03,-1.781192608177661896e-03
-1.490064986828239495e-03,-1.788988243788480759e-03
-1.622966910736728212e-03,-1.762397121638059616e-03
-1.507589391796206957e-03,-1.739388797432184219e-03
-1.483107056068821246e-03,-1.766890287399291992e-03
-1.483107056068821246e-03,-1.791300252079963684e-03
-1.458623519242845589e-03,-1.758666243404150009e-03
-1.486604532601293457e-03,-1.762278378009796143e-03
-1.560052079029370427e-03,-1.756854355335235596e-03
-1.490103136822162541e-03,-1.748691778630018234e-03
-1.420141446595351393e-03,-1.736010424792766571e-03
-1.448095598407718931e-03,-1.741793472319841385e-03
-1.451665405293472381e-03,-1.734220888465642929e-03
-1.308247934816515658e-03,-1.720093656331300735e-03
-1.346764713192061041e-03,-1.702371053397655487e-03
-1.486602058739987329e-03,-1.749197486788034439e-03
-1.542522517579609327e-03,-1.720322296023368835e-03
-1.504079715875023069e-03,-1.736629754304885864e-03
-1.591470352341737378e-03,-1.735629979521036148e-03
-1.490099754847243893e-03,-1.742833759635686874e-03
-1.350243917616001516e-03,-1.748441252857446671e-03
-1.486602523852549509e-03,-1.755267847329378128e-03
-1.769737421943887124e-03,-1.756532583385705948e-03
-1.486604557112478856e-03,-1.744608394801616669e-03
-1.577540246059020270e-03,-1.726211514323949814e-03
-1.483107056068821246e-03,-1.744681037962436676e-03
-1.416641493637866862e-03,-1.754743047058582306e-03
-1.472613891089458735e-03,-1.794150099158287048e-03
-1.455125871124860436e-03,-1.817686017602682114e-03
-1.476077177505352549e-03,-1.844832208007574081e-03
-1.406199169466983536e-03,-1.833770424127578735e-03
-1.500591375391273092e-03,-1.821383833885192871e-03
-1.504088974354231192e-03,-1.810175832360982895e-03
-1.497095589716608815e-03,-1.804829575121402740e-03
-1.479609824629308200e-03,-1.772097777575254440e-03
-1.483107056068821246e-03,-1.761611551046371460e-03
-1.493598676865139519e-03,-1.731741242110729218e-03
-1.479609775613464516e-03,-1.714381854981184006e-03
-1.441139984701665828e-03,-1.694216392934322357e-03
-1.458593353311475127e-03,-1.677561085671186447e-03
-1.497129184424848911e-03,-1.658691558986902237e-03
-1.539057269942070792e-03,-1.673170365393161774e-03
-1.577533628363528848e-03,-1.651655416935682297e-03
-1.486604998372572425e-03,-1.667322590947151184e-03
-1.518086724283555095e-03,-1.673803664743900299e-03
-1.437630299841066110e-03,-1.688509248197078705e-03
-1.455088930981308318e-03,-1.684450078755617142e-03
-1.483107056068821246e-03,-1.691857352852821350e-03
-1.577579849347850475e-03,-1.684285700321197510e-03
-1.507595570130321888e-03,-1.691074576228857040e-03
-1.588062980782033824e-03,-1.699365209788084030e-03
-1.630076259667261052e-03,-1.711665652692317963e-03
-1.462070267657291939e-03,-1.710700336843729019e-03
-1.339635906341958560e-03,-1.723347697407007217e-03
-1.479607911992742580e-03,-1.730109564960002899e-03
-1.346641393936262501e-03,-1.735094003379344940e-03
-1.444627263337648322e-03,-1.759827602654695511e-03
-1.507592308954295831e-03,-1.755845267325639725e-03
-1.493601250756100779e-03,-1.790144015103578568e-03
-1.532080994440157941e-03,-1.787649001926183701e-03
-1.490104019614565956e-03,-1.795963384211063385e-03
-1.570570326663178144e-03,-1.784624997526407242e-03
-1.483107056068821246e-03,-1.777859404683113098e-03
-1.497068640932383392e-03,-1.777071505784988403e-03
-1.483107056068821246e-03,-1.785484608262777328e-03
-1.483107056068821246e-03,-1.756294630467891693e-03
-1.465645838633313196e-03,-1.744273584336042404e-03
-1.588045651129244007e-03,-1.723468303680419922e-03
-1.497141476514373326e-03,-1.712047029286623001e-03
-1.553141133575808470e-03,-1.729079987853765488e-03
-1.479571606489768834e-03,-1.744182780385017395e-03
-1.479606635739028975e-03,-1.716407481580972672e-03
-1.472605868735805176e-03,-1.733037177473306656e-03
-1.479606733945443113e-03,-1.719520427286624908e-03
-1.413101104616035827e-03,-1.719386316835880280e-03
-1.423610343357196691e-03,-1.724105328321456909e-03
-1.490105834943228303e-03,-1.758293248713016510e-03
-1.507603125663725674e-03,-1.730907242745161057e-03
-1.479607445777182933e-03,-1.739930827170610428e-03
-1.525102085079379924e-03,-1.729857642203569412e-03
-1.504106337645082095e-03,-1.724234782159328461e-03
-1.504107221291990778e-03,-1.708656083792448044e-03
-1.490107405716997171e-03,-1.720547210425138474e-03
-1.455105264689030399e-03,-1.696264371275901794e-03
-1.476107000994351676e-03,-1.687995158135890961e-03
-1.476107099180184404e-03,-1.685916911810636520e-03
-1.483107056068821246e-03,-1.696294639259576797e-03
-1.689567888591867514e-03,-1.675041858106851578e-03
-1.504150337160941415e-03,-1.659733708947896957e-03
-1.483107056068821246e-03,-1.693916507065296173e-03
-1.486608581600611795e-03,-1.743677072227001190e-03
-1.504081341166404150e-03,-1.714868005365133286e-03
-1.479675392745058654e-03,-1.718596555292606354e-03
-1.350043474830184493e-03,-1.723191235214471817e-03
-1.444528903646127155e-03,-1.713515724986791611e-03
-1.437600956604851788e-03,-1.740109641104936600e-03
-1.493642507658891590e-03,-1.775493845343589783e-03
-1.570612654130746841e-03,-1.742219086736440659e-03
-1.486607893837359629e-03,-1.729753334075212479e-03
-1.462101882107664196e-03,-1.748374663293361664e-03
-1.514613490907737794e-03,-1.761978492140769958e-03
-1.493609864080490445e-03,-1.747400034219026566e-03
-1.553127249749323502e-03,-1.747277565300464630e-03
-1.539131071495528904e-03,-1.717957668006420135e-03
-1.504118420594193839e-03,-1.734825782477855682e-03
-1.360535602462821774e-03,-1.721662003546953201e-03
-1.472603511219654129e-03,-1.719134859740734100e-03
-1.560131430507357168e-03,-1.726750750094652176e-03
-1.490075336335268006e-03,-1.738222781568765640e-03
-1.441121705811974473e-03,-1.731650438159704208e-03
-1.500614069554349851e-03,-1.747244969010353088e-03
-1.476104005005239497e-03,-1.759437844157218933e-03
-1.497112961656351217e-03,-1.747391186654567719e-03
-1.465599182728431283e-03,-1.741815824061632156e-03
-1.437588182279449624e-03,-1.731917262077331543e-03
-1.483107056068821246e-03,-1.719188876450061798e-03
-1.448095731157499066e-03,-1.705162227153778076e-03
-1.455099960984621152e-03,-1.689929980784654617e-03
-1.490143443824767065e-03,-1.679799519479274750e-03
-1.483107056068821246e-03,-1.688656397163867950e-03
-1.539083885219273001e-03,-1.671247184276580811e-03
-1.483107056068821246e-03,-1.657859887927770615e-03
-1.514652259813993249e-03,-1.669787801802158356e-03
-1.511082873021105891e-03,-1.676829997450113297e-03
-1.434085354672073702e-03,-1.668526325374841690e-03
-1.500613086966572649e-03,-1.682419329881668091e-03
-1.469101740067095714e-03,-1.688343007117509842e-03
-1.500648222091364873e-03,-1.696618273854255676e-03
-1.448058504417651209e-03,-1.688137650489807129e-03
-1.336060523049869934e-03,-1.682018395513296127e-03
-1.381604833756650778e-03,-1.679702661931514740e-03
-1.479607691169278465e-03,-1.710082404315471649e-03
-1.437615631359885106e-03,-1.699190586805343628e-03
-1.581079655504612821e-03,-1.717871520668268204e-03
-1.539102391398711059e-03,-1.705089583992958069e-03
-1.493607359606097165e-03,-1.724082045257091522e-03
-1.280096916271474808e-03,-1.720705535262823105e-03
-1.472610801359308837e-03,-1.717639621347188950e-03
-1.588067395610586689e-03,-1.736235804855823517e-03
-1.497139706109398795e-03,-1.742845401167869568e-03
-1.560061333218593950e-03,-1.740509644150733948e-03
-1.493642212842102770e-03,-1.764249522238969803e-03
-1.420069787302921356e-03,-1.756155863404273987e-03
-1.472608004320886781e-03,-1.772604882717132568e-03
-1.434112511985807456e-03,-1.770390663295984268e-03
-1.476143515231655807e-03,-1.782343257218599319e-03
-1.476073628037253335e-03,-1.758831087499856949e-03
-1.476108718847535597e-03,-1.762494910508394241e-03
-1.441117621566519831e-03,-1.741972751915454865e-03
-1.504100007017121661e-03,-1.726981252431869507e-03
-1.507599862475157357e-03,-1.715002115815877914e-03
-1.486606200144899694e-03,-1.705764327198266983e-03
-1.486606224679463961e-03,-1.690689940005540848e-03
-1.574121069784672122e-03,-1.687295734882354736e-03
-1.567068011820124977e-03,-1.658098772168159485e-03
-1.416599069802689610e-03,-1.688595861196517944e-03
-1.479607102170424435e-03,-1.692205667495727539e-03
-1.416608398365258288e-03,-1.684850547462701797e-03
-1.479607593016570065e-03,-1.697214785963296890e-03
-1.504103687150167836e-03,-1.678965520113706589e-03
-1.497105399072340805e-03,-1.694810111075639725e-03
-1.633628461295189363e-03,-1.683184877038002014e-03
-1.486537781057421228e-03,-1.679559703916311264e-03
-1.451635189056587174e-03,-1.711825840175151825e-03
-1.434099452730984523e-03,-1.738515682518482208e-03
-1.420103467352783677e-03,-1.709714997559785843e-03
-1.584565027252536184e-03,-1.730000600218772888e-03
-1.514646283466612297e-03,-1.726909074932336807e-03
-1.371084962441523674e-03,-1.763194799423217773e-03
-1.479607151261235279e-03,-1.738783437758684158e-03
-1.486606936331517871e-03,-1.743633300065994263e-03
-1.472642340694130594e-03,-1.773782074451446533e-03
-1.469072732077067673e-03,-1.748492475599050522e-03
-1.486606789069413450e-03,-1.737907063215970993e-03
-1.458608753264909776e-03,-1.730397343635559082e-03
-1.469108713065301686e-03,-1.719685271382331848e-03
-1.465609618112298854e-03,-1.697433646768331528e-03
-1.409620393178425465e-03,-1.695356797426939011e-03
-1.504100154197674346e-03,-1.669580116868019104e-03
-1.479608059192902845e-03,-1.700831111520528793e-03
-1.574080337006720978e-03,-1.672053243964910507e-03
-1.493605886943735533e-03,-1.652615610510110855e-03
-1.525103263060558238e-03,-1.673538703471422195e-03
-1.479607077624502717e-03,-1.698498148471117020e-03
-1.469072240936259528e-03,-1.680654007941484451e-03
-1.486641910096248064e-03,-1.683651003986597061e-03
-1.469107535018033444e-03,-1.686754170805215836e-03
-1.423610760596820402e-03,-1.673678867518901825e-03
-1.472608961370193339e-03,-1.667914912104606628e-03
-1.476073480578694733e-03,-1.674363389611244202e-03
-1.493639774401648440e-03,-1.690736040472984314e-03
-1.507602266845672542e-03,-1.668613869696855545e-03
-1.497105006433975191e-03,-1.664512790739536285e-03
-1.514603327826740146e-03,-1.664389390498399734e-03
-1.469107829548438934e-03,-1.672725658863782883e-03
-1.497105889901273858e-03,-1.666405703872442245e-03
-1.483107056068821246e-03,-1.661753281950950623e-03
-1.465608022918343410e-03,-1.658383756875991821e-03
-1.479607372152843018e-03,-1.657189801335334778e-03
-1.507639668281865030e-03,-1.652767881751060486e-03
-1.556568517561948521e-03,-1.650973223149776459e-03
-1.497143446233416362e-03,-1.653829589486122131e-03
-1.518076502895463918e-03,-1.647956203669309616e-03
-1.483107056068821246e-03,-1.670886296778917313e-03
-1.483107056068821246e-03,-1.660878770053386688e-03
-1.490143443824767065e-03,-1.663680188357830048e-03
-1.493574268023790995e-03,-1.657438464462757111e-03
-1.476070421515600101e-03,-1.660617534071207047e-03
-1.490143591407456624e-03,-1.663869246840476990e-03
-1.497110308911069531e-03,-1.652188599109649658e-03
-1.486607967513356356e-03,-1.647414639592170715e-03
-1.486607992072710906e-03,-1.646296586841344833e-03
-1.570631070158624203e-03,-1.644568517804145813e-03
-1.483107056068821246e-03,-1.634971704334020615e-03
-1.497148370487804943e-03,-1.632811967283487320e-03
-1.483107056068821246e-03,-1.670783385634422302e-03
-1.483107056068821246e-03,-1.653562299907207489e-03
-1.507583751670423227e-03,-1.654592808336019516e-03
-1.507619970664990849e-03,-1.657375134527683258e-03
-1.581163530857275469e-03,-1.653398852795362473e-03
-1.472598940518553973e-03,-1.659507397562265396e-03
-1.497117581796459382e-03,-1.674198079854249954e-03
-1.493615245372671837e-03,-1.692573539912700653e-03
-1.483107056068821246e-03,-1.686571165919303894e-03
-1.486609859592425515e-03,-1.681925263255834579e-03
-1.486609884178333695e-03,-1.682028174400329590e-03
-1.486609908764587300e-03,-1.675154548138380051e-03
-1.490077781860735251e-03,-1.667980570346117020e-03
-1.349995860061286397e-03,-1.662590540945529938e-03
-1.465632115307870589e-03,-1.646422781050205231e-03
-1.483107056068821246e-03,-1.701272558420896530e-03
-1.455127118645771446e-03,-1.674973405897617340e-03
-1.486538695795517262e-03,-1.672222279012203217e-03
-1.497148862118013492e-03,-1.668350771069526672e-03
-1.483107056068821246e-03,-1.668712589889764786e-03
-1.483107056068821246e-03,-1.667788717895746231e-03
-1.455092689681323614e-03,-1.667382661253213882e-03
-1.441087865227956523e-03,-1.654173713177442551e-03
-1.476104447197695976e-03,-1.656947191804647446e-03
-1.455132026166928256e-03,-1.657031010836362839e-03
-1.486538093939253867e-03,-1.667306758463382721e-03
-1.497146399386580645e-03,-1.655192114412784576e-03
-1.427088150206596694e-03,-1.653371844440698624e-03
-1.353577875910241595e-03,-1.648843754082918167e-03
-1.479572177003505998e-03,-1.654092688113451004e-03
-1.476142343678122368e-03,-1.681120134890079498e-03
-1.476107442808629981e-03,-1.705846283584833145e-03
-1.395613117483344209e-03,-1.692211721092462540e-03
-1.458613047536271240e-03,-1.694732811301946640e-03
-1.493603973100108119e-03,-1.698406413197517395e-03
-1.479608010127558826e-03,-1.730414573103189468e-03
-1.497103141702494202e-03,-1.716385129839181900e-03
-1.493604414694396382e-03,-1.716656144708395004e-03
-1.521598180669961071e-03,-1.707396935671567917e-03
-1.476108129964318885e-03,-1.704643014818429947e-03
-1.539097679672158953e-03,-1.699798274785280228e-03
-1.469107829548438934e-03,-1.690946519374847412e-03
-1.434111137655157738e-03,-1.685835886746644974e-03
-1.493605150767528733e-03,-1.681028865277767181e-03
-1.483107056068821246e-03,-1.678938511759042740e-03
-1.479607617555263408e-03,-1.680330373346805573e-03
-1.490105884019238486e-03,-1.666109543293714523e-03
-1.483107056068821246e-03,-1.658641733229160309e-03
-1.563594706270675806e-03,-1.652233768254518509e-03
-1.539107496663940072e-03,-1.635795459151268005e-03
-1.490072892525116368e-03,-1.668956130743026733e-03
-1.560152382930581755e-03,-1.651860773563385010e-03
-1.462100997964694421e-03,-1.658689230680465698e-03
-1.451599295127085562e-03,-1.673146616667509079e-03
-1.472605132125619568e-03,-1.688285265117883682e-03
-1.437599676622115233e-03,-1.679492648690938950e-03
-1.490107553013187824e-03,-1.684794202446937561e-03
-1.430602592479212395e-03,-1.691574696451425552e-03
-1.479607126716002028e-03,-1.691903453320264816e-03
-1.546105342605446275e-03,-1.695336773991584778e-03
-1.493608096092215783e-03,-1.696945633739233017e-03
-1.462104534090067839e-03,-1.701395958662033081e-03
-1.476106510024347007e-03,-1.718163024634122849e-03
-1.444604592921529306e-03,-1.702236477285623550e-03
-1.500606825560883793e-03,-1.699856482446193695e-03
-1.546108435434897154e-03,-1.704525668174028397e-03
-1.486607574610538437e-03,-1.701797358691692352e-03
-1.472570421351194906e-03,-1.704259309917688370e-03
-1.483107056068821246e-03,-1.712463796138763428e-03
-1.385128923453617187e-03,-1.698629464954137802e-03
-1.476107491895653923e-03,-1.684676855802536011e-03
-1.269623343032525234e-03,-1.706314738839864731e-03
-1.497100002224856924e-03,-1.708376221358776093e-03
-1.406143694243313334e-03,-1.717625185847282410e-03
-1.434137923203187550e-03,-1.735565252602100372e-03
-1.497096864155422627e-03,-1.742974855005741119e-03
-1.546097932776548459e-03,-1.758628059178590775e-03
-1.483107056068821246e-03,-1.775254029780626297e-03
-1.650975672219020304e-03,-1.780371647328138351e-03
-1.549591259671112423e-03,-1.774356700479984283e-03
-1.332622758260816002e-03,-1.782508101314306259e-03
-1.409636878671791278e-03,-1.822764519602060318e-03
-9.269147376425265240e-04,-1.794139854609966278e-03
-1.430694495968779217e-03,-1.796077005565166473e-03
-1.297900519738207385e-03,-1.781634986400604248e-03
-1.814930205144227532e-03,-1.782763283699750900e-03
-1.364317738648572953e-03,-1.787891145795583725e-03
-1.423674121623334657e-03,-1.769884955137968063e-03
-1.378299547492873017e-03,-1.770596951246261597e-03
-1.703156611037617580e-03,-1.762350089848041534e-03
-1.367792157375250037e-03,-1.774234231561422348e-03
-1.322402209585663577e-03,-1.769593451172113419e-03
-1.668207382183814220e-03,-1.773139927536249161e-03
-1.409738204786989673e-03,-1.723781228065490723e-03
-1.682186875592590197e-03,-1.770730130374431610e-03
-1.622927415212062569e-03,-1.762949861586093903e-03
-1.525054432314097144e-03,-1.808606088161468506e-03
-1.462131604883489411e-03,-1.875252928584814072e-03
-1.406235258422737673e-03,-1.870056148618459702e-03
-1.381710630543374427e-03,-1.872374210506677628e-03
-1.671845714686738104e-03,-1.880269031971693039e-03
-1.343238685307959323e-03,-1.855918671935796738e-03
-1.514560758441884248e-03,-1.836298033595085144e-03
-1.573979034714807291e-03,-1.855618320405483246e-03
-1.525055607623308426e-03,-1.806384418159723282e-03
-1.409690919783011375e-03,-1.824082341045141220e-03
-1.381737780332521976e-03,-1.796448137611150742e-03
-1.427190537702526007e-03,-1.804693136364221573e-03
-1.507567792155398807e-03,-1.799094025045633316e-03
-1.636867790773386625e-03,-1.792595721781253815e-03
-1.357264045869707508e-03,-1.776331104338169098e-03
-1.500580845692789942e-03,-1.769517082720994949e-03
-1.532070328983559321e-03,-1.804161351174116135e-03
-1.594919246780966519e-03,-1.798769924789667130e-03
-1.500587088517804689e-03,-1.794953830540180206e-03
-1.420176735038004411e-03,-1.827120315283536911e-03
-1.413193293200504328e-03,-1.805802341550588608e-03
-1.479611857575873846e-03,-1.806805375963449478e-03
-1.549515362335286781e-03,-1.808396074920892715e-03
-1.469159455771752634e-03,-1.782649196684360504e-03
-1.465594393260494883e-03,-1.782005652785301208e-03
-1.434171192607196395e-03,-1.760673243552446365e-03
-1.566988882511202632e-03,-1.747046131640672684e-03
-1.528550683618143911e-03,-1.738767605274915695e-03
-1.563514642058665789e-03,-1.746144145727157593e-03
-1.367721059124836448e-03,-1.729181967675685883e-03
-1.587944212178001501e-03,-1.728045288473367691e-03
-1.514610265406646315e-03,-1.736651640385389328e-03
-1.710427026125980543e-03,-1.753455027937889099e-03
-1.486535376180528334e-03,-1.721681561321020126e-03
-1.448158940564026357e-03,-1.786928158253431320e-03
-1.672002560440092028e-03,-1.762703526765108109e-03
-1.311636973645687000e-03,-1.757585443556308746e-03
-1.602045430945203209e-03,-1.781393773853778839e-03
-1.584578676913031385e-03,-1.787456218153238297e-03
-1.507605187072967980e-03,-1.783794257789850235e-03
-1.472642340694130594e-03,-1.800455152988433838e-03
-1.493571552012812158e-03,-1.803087536245584488e-03
-1.514641198385240691e-03,-1.809745095670223236e-03
-1.332566637988809007e-03,-1.801149453967809677e-03
-1.451615421798768289e-03,-1.797199249267578125e-03
-1.535624789887826995e-03,-1.784674357622861862e-03
-1.490070499741883315e-03,-1.759668812155723572e-03
-1.623077726162580918e-03,-1.758105587214231491e-03
-1.420102583569442462e-03,-1.728346571326255798e-03
-1.549603382040716211e-03,-1.755376812070608139e-03
-1.581114700691539296e-03,-1.740112435072660446e-03
-1.514615701141121479e-03,-1.738581806421279907e-03
-1.623154320724541459e-03,-1.754508819431066513e-03
-1.574163330757708066e-03,-1.729235053062438965e-03
-1.374520146837008216e-03,-1.767174340784549713e-03
-1.507621346789989091e-03,-1.746669877320528030e-03
-1.486609269634148623e-03,-1.774270087480545044e-03
-1.497116008640640011e-03,-1.767031382769346237e-03
-1.469097710241168333e-03,-1.756809186190366745e-03
-1.504120484926549503e-03,-1.759689301252365112e-03
-1.483107056068821246e-03,-1.752934418618679047e-03
-1.567164310851997151e-03,-1.743990927934646606e-03
-1.539154666184265998e-03,-1.714822370558977127e-03
-1.472596948808340767e-03,-1.731252297759056091e-03
-1.444570807687849167e-03,-1.720995176583528519e-03
-1.570682676299007359e-03,-1.711674034595489502e-03
-1.507667569932324937e-03,-1.708025578409433365e-03
-1.553148259446783573e-03,-1.695266459137201309e-03
-1.479602752172872598e-03,-1.686138100922107697e-03
-1.363961560234595817e-03,-1.705348026007413864e-03
-1.738858385535800360e-03,-1.678691711276769638e-03
-1.658369016264829576e-03,-1.709220465272665024e-03
-1.500674473941810295e-03,-1.722129061818122864e-03
-1.553203871533278451e-03,-1.740553416311740875e-03
-1.521685009466970445e-03,-1.738762017339468002e-03
-1.549781927816440939e-03,-1.763106323778629303e-03
-1.556736333295969570e-03,-1.782209146767854691e-03
-1.619932474565694610e-03,-1.780909951776266098e-03
-1.676118897464505585e-03,-1.775770913809537888e-03
-1.598958967178048304e-03,-1.756989862769842148e-03
-1.595474388450401557e-03,-1.762532629072666168e-03
-1.971312580579770261e-03,-1.779084093868732452e-03
-1.461977643544877699e-03,-1.711746212095022202e-03
-1.472595530491337644e-03,-1.779170241206884384e-03
-1.679974291534394809e-03,-1.795837190002202988e-03
-1.571028898175564877e-03,-1.799976918846368790e-03
-1.381134922849546788e-03,-1.863940618932247162e-03
-1.138427957891071166e-03,-1.867959275841712952e-03
